,file,label
932,S001C002P002R002A002,1
933,S001C002P002R002A003,2
934,S001C002P002R002A004,3
935,S001C002P002R002A005,4
936,S001C002P002R002A006,5
937,S001C002P002R002A007,6
938,S001C002P002R002A008,7
939,S001C002P002R002A009,8
940,S001C002P002R002A010,9
941,S001C002P002R002A011,10
942,S001C002P002R002A012,11
943,S001C002P002R002A013,12
944,S001C002P002R002A014,13
945,S001C002P002R002A015,14
946,S001C002P002R002A016,15
947,S001C002P002R002A017,16
948,S001C002P002R002A018,17
949,S001C002P002R002A019,18
950,S001C002P002R002A020,19
951,S001C002P002R002A021,20
952,S001C002P002R002A022,21
953,S001C002P002R002A023,22
954,S001C002P002R002A024,23
955,S001C002P002R002A025,24
956,S001C002P002R002A026,25
957,S001C002P002R002A027,26
958,S001C002P002R002A028,27
959,S001C002P002R002A029,28
960,S001C002P002R002A030,29
961,S001C002P002R002A031,30
962,S001C002P002R002A032,31
963,S001C002P002R002A033,32
964,S001C002P002R002A034,33
965,S001C002P002R002A035,34
966,S001C002P002R002A036,35
967,S001C002P002R002A037,36
968,S001C002P002R002A038,37
969,S001C002P002R002A039,38
970,S001C002P002R002A040,39
971,S001C002P002R002A041,40
972,S001C002P002R002A042,41
973,S001C002P002R002A043,42
974,S001C002P002R002A044,43
975,S001C002P002R002A045,44
976,S001C002P002R002A046,45
977,S001C002P002R002A047,46
978,S001C002P002R002A048,47
979,S001C002P002R002A049,48
980,S001C002P003R001A001,0
981,S001C002P003R001A002,1
982,S001C002P003R001A003,2
983,S001C002P003R001A004,3
984,S001C002P003R001A005,4
985,S001C002P003R001A006,5
986,S001C002P003R001A007,6
987,S001C002P003R001A008,7
988,S001C002P003R001A009,8
989,S001C002P003R001A010,9
990,S001C002P003R001A011,10
991,S001C002P003R001A012,11
992,S001C002P003R001A013,12
993,S001C002P003R001A014,13
994,S001C002P003R001A015,14
995,S001C002P003R001A016,15
996,S001C002P003R001A017,16
997,S001C002P003R001A018,17
998,S001C002P003R001A019,18
999,S001C002P003R001A020,19
1000,S001C002P003R001A021,20
1001,S001C002P003R001A022,21
1002,S001C002P003R001A023,22
1003,S001C002P003R001A024,23
1004,S001C002P003R001A025,24
1005,S001C002P003R001A026,25
1006,S001C002P003R001A027,26
1007,S001C002P003R001A028,27
1008,S001C002P003R001A029,28
1009,S001C002P003R001A030,29
1010,S001C002P003R001A031,30
1011,S001C002P003R001A032,31
1012,S001C002P003R001A033,32
1013,S001C002P003R001A034,33
1014,S001C002P003R001A035,34
1015,S001C002P003R001A036,35
1016,S001C002P003R001A037,36
1017,S001C002P003R001A038,37
1018,S001C002P003R001A039,38
1019,S001C002P003R001A040,39
1020,S001C002P003R001A041,40
1021,S001C002P003R001A042,41
1022,S001C002P003R001A043,42
1023,S001C002P003R001A044,43
1024,S001C002P003R001A045,44
1025,S001C002P003R001A046,45
1026,S001C002P003R001A047,46
1027,S001C002P003R001A048,47
1028,S001C002P003R001A049,48
1029,S001C002P003R002A001,0
1030,S001C002P003R002A002,1
1031,S001C002P003R002A003,2
1032,S001C002P003R002A004,3
1033,S001C002P003R002A005,4
1034,S001C002P003R002A006,5
1035,S001C002P003R002A007,6
1036,S001C002P003R002A008,7
1037,S001C002P003R002A009,8
1038,S001C002P003R002A010,9
1039,S001C002P003R002A011,10
1040,S001C002P003R002A012,11
1041,S001C002P003R002A013,12
1042,S001C002P003R002A014,13
1043,S001C002P003R002A015,14
1044,S001C002P003R002A016,15
1045,S001C002P003R002A017,16
1046,S001C002P003R002A018,17
1047,S001C002P003R002A019,18
1048,S001C002P003R002A020,19
1049,S001C002P003R002A021,20
1050,S001C002P003R002A022,21
1051,S001C002P003R002A023,22
1052,S001C002P003R002A024,23
1053,S001C002P003R002A025,24
1054,S001C002P003R002A026,25
1055,S001C002P003R002A027,26
1056,S001C002P003R002A028,27
1057,S001C002P003R002A029,28
1058,S001C002P003R002A030,29
1059,S001C002P003R002A031,30
1060,S001C002P003R002A032,31
1061,S001C002P003R002A033,32
1062,S001C002P003R002A034,33
1063,S001C002P003R002A035,34
1064,S001C002P003R002A036,35
1065,S001C002P003R002A037,36
1066,S001C002P003R002A038,37
1067,S001C002P003R002A039,38
1068,S001C002P003R002A040,39
1069,S001C002P003R002A041,40
1070,S001C002P003R002A042,41
1071,S001C002P003R002A043,42
1072,S001C002P003R002A044,43
1073,S001C002P003R002A045,44
1074,S001C002P003R002A046,45
1075,S001C002P003R002A047,46
1076,S001C002P003R002A048,47
1077,S001C002P003R002A049,48
1078,S001C002P004R001A001,0
1079,S001C002P004R001A002,1
1080,S001C002P004R001A003,2
1081,S001C002P004R001A004,3
1082,S001C002P004R001A005,4
1083,S001C002P004R001A006,5
1084,S001C002P004R001A007,6
1085,S001C002P004R001A008,7
1086,S001C002P004R001A009,8
1087,S001C002P004R001A010,9
1088,S001C002P004R001A011,10
1089,S001C002P004R001A012,11
1090,S001C002P004R001A013,12
1091,S001C002P004R001A014,13
1092,S001C002P004R001A015,14
1093,S001C002P004R001A016,15
1094,S001C002P004R001A017,16
1095,S001C002P004R001A018,17
1096,S001C002P004R001A019,18
1097,S001C002P004R001A020,19
1098,S001C002P004R001A021,20
1099,S001C002P004R001A022,21
1100,S001C002P004R001A023,22
1101,S001C002P004R001A024,23
1102,S001C002P004R001A025,24
1103,S001C002P004R001A026,25
1104,S001C002P004R001A027,26
1105,S001C002P004R001A028,27
1106,S001C002P004R001A029,28
1107,S001C002P004R001A030,29
1108,S001C002P004R001A031,30
1109,S001C002P004R001A032,31
1110,S001C002P004R001A033,32
1111,S001C002P004R001A034,33
1112,S001C002P004R001A035,34
1113,S001C002P004R001A036,35
1114,S001C002P004R001A037,36
1115,S001C002P004R001A038,37
1116,S001C002P004R001A039,38
1117,S001C002P004R001A040,39
1118,S001C002P004R001A041,40
1119,S001C002P004R001A042,41
1120,S001C002P004R001A043,42
1121,S001C002P004R001A044,43
1122,S001C002P004R001A045,44
1123,S001C002P004R001A046,45
1124,S001C002P004R001A047,46
1125,S001C002P004R001A048,47
1126,S001C002P004R001A049,48
1127,S001C002P004R002A001,0
1128,S001C002P004R002A002,1
1129,S001C002P004R002A003,2
1130,S001C002P004R002A004,3
1131,S001C002P004R002A005,4
1132,S001C002P004R002A006,5
1133,S001C002P004R002A007,6
1134,S001C002P004R002A008,7
1135,S001C002P004R002A009,8
1136,S001C002P004R002A010,9
1137,S001C002P004R002A011,10
1138,S001C002P004R002A012,11
1139,S001C002P004R002A013,12
1140,S001C002P004R002A014,13
1141,S001C002P004R002A015,14
1142,S001C002P004R002A016,15
1143,S001C002P004R002A017,16
1144,S001C002P004R002A018,17
1145,S001C002P004R002A019,18
1146,S001C002P004R002A020,19
1147,S001C002P004R002A021,20
1148,S001C002P004R002A022,21
1149,S001C002P004R002A023,22
1150,S001C002P004R002A024,23
1151,S001C002P004R002A025,24
1152,S001C002P004R002A026,25
1153,S001C002P004R002A027,26
1154,S001C002P004R002A028,27
1155,S001C002P004R002A029,28
1156,S001C002P004R002A030,29
1157,S001C002P004R002A031,30
1158,S001C002P004R002A032,31
1159,S001C002P004R002A033,32
1160,S001C002P004R002A034,33
1161,S001C002P004R002A035,34
1162,S001C002P004R002A036,35
1163,S001C002P004R002A037,36
1164,S001C002P004R002A038,37
1165,S001C002P004R002A039,38
1166,S001C002P004R002A040,39
1167,S001C002P004R002A041,40
1168,S001C002P004R002A042,41
1169,S001C002P004R002A043,42
1170,S001C002P004R002A044,43
1171,S001C002P004R002A045,44
1172,S001C002P004R002A046,45
1173,S001C002P004R002A047,46
1174,S001C002P004R002A048,47
1175,S001C002P004R002A049,48
1176,S001C002P005R001A001,0
1177,S001C002P005R001A002,1
1178,S001C002P005R001A003,2
1179,S001C002P005R001A004,3
1180,S001C002P005R001A005,4
1181,S001C002P005R001A006,5
1182,S001C002P005R001A007,6
1183,S001C002P005R001A008,7
1184,S001C002P005R001A009,8
1185,S001C002P005R001A010,9
1186,S001C002P005R001A011,10
1187,S001C002P005R001A012,11
1188,S001C002P005R001A013,12
1189,S001C002P005R001A014,13
1190,S001C002P005R001A015,14
1191,S001C002P005R001A016,15
1192,S001C002P005R001A017,16
1193,S001C002P005R001A018,17
1194,S001C002P005R001A019,18
1195,S001C002P005R001A020,19
1196,S001C002P005R001A021,20
1197,S001C002P005R001A022,21
1198,S001C002P005R001A023,22
1199,S001C002P005R001A024,23
1200,S001C002P005R001A025,24
1201,S001C002P005R001A026,25
1202,S001C002P005R001A027,26
1203,S001C002P005R001A028,27
1204,S001C002P005R001A029,28
1205,S001C002P005R001A030,29
1206,S001C002P005R001A031,30
1207,S001C002P005R001A032,31
1208,S001C002P005R001A033,32
1209,S001C002P005R001A034,33
1210,S001C002P005R001A035,34
1211,S001C002P005R001A036,35
1212,S001C002P005R001A037,36
1213,S001C002P005R001A038,37
1214,S001C002P005R001A039,38
1215,S001C002P005R001A040,39
1216,S001C002P005R001A041,40
1217,S001C002P005R001A042,41
1218,S001C002P005R001A043,42
1219,S001C002P005R001A044,43
1220,S001C002P005R001A045,44
1221,S001C002P005R001A046,45
1222,S001C002P005R001A047,46
1223,S001C002P005R001A048,47
1224,S001C002P005R001A049,48
1225,S001C002P005R002A001,0
1226,S001C002P005R002A002,1
1227,S001C002P005R002A003,2
1228,S001C002P005R002A004,3
1229,S001C002P005R002A005,4
1230,S001C002P005R002A006,5
1231,S001C002P005R002A007,6
1232,S001C002P005R002A008,7
1233,S001C002P005R002A009,8
1234,S001C002P005R002A010,9
1235,S001C002P005R002A011,10
1236,S001C002P005R002A012,11
1237,S001C002P005R002A013,12
1238,S001C002P005R002A014,13
1239,S001C002P005R002A015,14
1240,S001C002P005R002A016,15
1241,S001C002P005R002A017,16
1242,S001C002P005R002A018,17
1243,S001C002P005R002A019,18
1244,S001C002P005R002A020,19
1245,S001C002P005R002A021,20
1246,S001C002P005R002A022,21
1247,S001C002P005R002A023,22
1248,S001C002P005R002A024,23
1249,S001C002P005R002A025,24
1250,S001C002P005R002A026,25
1251,S001C002P005R002A027,26
1252,S001C002P005R002A028,27
1253,S001C002P005R002A029,28
1254,S001C002P005R002A030,29
1255,S001C002P005R002A031,30
1256,S001C002P005R002A032,31
1257,S001C002P005R002A033,32
1258,S001C002P005R002A034,33
1259,S001C002P005R002A035,34
1260,S001C002P005R002A036,35
1261,S001C002P005R002A037,36
1262,S001C002P005R002A038,37
1263,S001C002P005R002A039,38
1264,S001C002P005R002A040,39
1265,S001C002P005R002A041,40
1266,S001C002P005R002A042,41
1267,S001C002P005R002A043,42
1268,S001C002P005R002A044,43
1269,S001C002P005R002A045,44
1270,S001C002P005R002A046,45
1271,S001C002P005R002A047,46
1272,S001C002P005R002A048,47
1273,S001C002P005R002A049,48
1274,S001C002P006R001A001,0
1275,S001C002P006R001A002,1
1276,S001C002P006R001A003,2
1277,S001C002P006R001A004,3
1278,S001C002P006R001A005,4
1279,S001C002P006R001A006,5
1280,S001C002P006R001A007,6
1281,S001C002P006R001A008,7
1282,S001C002P006R001A009,8
1283,S001C002P006R001A010,9
1284,S001C002P006R001A011,10
1285,S001C002P006R001A012,11
1286,S001C002P006R001A013,12
1287,S001C002P006R001A014,13
1288,S001C002P006R001A015,14
1289,S001C002P006R001A016,15
1290,S001C002P006R001A017,16
1291,S001C002P006R001A018,17
1292,S001C002P006R001A019,18
1293,S001C002P006R001A020,19
1294,S001C002P006R001A021,20
1295,S001C002P006R001A022,21
1296,S001C002P006R001A023,22
1297,S001C002P006R001A024,23
1298,S001C002P006R001A025,24
1299,S001C002P006R001A026,25
1300,S001C002P006R001A027,26
1301,S001C002P006R001A028,27
1302,S001C002P006R001A029,28
1303,S001C002P006R001A030,29
1304,S001C002P006R001A031,30
1305,S001C002P006R001A032,31
1306,S001C002P006R001A033,32
1307,S001C002P006R001A034,33
1308,S001C002P006R001A035,34
1309,S001C002P006R001A036,35
1310,S001C002P006R001A037,36
1311,S001C002P006R001A038,37
1312,S001C002P006R001A039,38
1313,S001C002P006R001A040,39
1314,S001C002P006R001A041,40
1315,S001C002P006R001A042,41
1316,S001C002P006R001A043,42
1317,S001C002P006R001A044,43
1318,S001C002P006R001A045,44
1319,S001C002P006R001A046,45
1320,S001C002P006R001A047,46
1321,S001C002P006R001A048,47
1322,S001C002P006R001A049,48
1323,S001C002P006R002A001,0
1324,S001C002P006R002A002,1
1325,S001C002P006R002A003,2
1326,S001C002P006R002A004,3
1327,S001C002P006R002A005,4
1328,S001C002P006R002A006,5
1329,S001C002P006R002A007,6
1330,S001C002P006R002A008,7
1331,S001C002P006R002A009,8
1332,S001C002P006R002A010,9
1333,S001C002P006R002A011,10
1334,S001C002P006R002A012,11
1335,S001C002P006R002A013,12
1336,S001C002P006R002A014,13
1337,S001C002P006R002A015,14
1338,S001C002P006R002A016,15
1339,S001C002P006R002A017,16
1340,S001C002P006R002A018,17
1341,S001C002P006R002A019,18
1342,S001C002P006R002A020,19
1343,S001C002P006R002A021,20
1344,S001C002P006R002A022,21
1345,S001C002P006R002A023,22
1346,S001C002P006R002A024,23
1347,S001C002P006R002A025,24
1348,S001C002P006R002A026,25
1349,S001C002P006R002A027,26
1350,S001C002P006R002A028,27
1351,S001C002P006R002A029,28
1352,S001C002P006R002A030,29
1353,S001C002P006R002A031,30
1354,S001C002P006R002A032,31
1355,S001C002P006R002A033,32
1356,S001C002P006R002A034,33
1357,S001C002P006R002A035,34
1358,S001C002P006R002A036,35
1359,S001C002P006R002A037,36
1360,S001C002P006R002A038,37
1361,S001C002P006R002A039,38
1362,S001C002P006R002A040,39
1363,S001C002P006R002A041,40
1364,S001C002P006R002A042,41
1365,S001C002P006R002A043,42
1366,S001C002P006R002A044,43
1367,S001C002P006R002A045,44
1368,S001C002P006R002A046,45
1369,S001C002P006R002A047,46
1370,S001C002P006R002A048,47
1371,S001C002P006R002A049,48
1372,S001C002P007R001A001,0
1373,S001C002P007R001A002,1
1374,S001C002P007R001A003,2
1375,S001C002P007R001A004,3
1376,S001C002P007R001A005,4
1377,S001C002P007R001A006,5
1378,S001C002P007R001A007,6
1379,S001C002P007R001A008,7
1380,S001C002P007R001A009,8
1381,S001C002P007R001A010,9
1382,S001C002P007R001A011,10
1383,S001C002P007R001A012,11
1384,S001C002P007R001A013,12
1385,S001C002P007R001A014,13
1386,S001C002P007R001A015,14
1387,S001C002P007R001A016,15
1388,S001C002P007R001A017,16
1389,S001C002P007R001A018,17
1390,S001C002P007R001A019,18
1391,S001C002P007R001A020,19
1392,S001C002P007R001A021,20
1393,S001C002P007R001A022,21
1394,S001C002P007R001A023,22
1395,S001C002P007R001A024,23
1396,S001C002P007R001A025,24
1397,S001C002P007R001A026,25
1398,S001C002P007R001A027,26
1399,S001C002P007R001A028,27
1400,S001C002P007R001A029,28
1401,S001C002P007R001A030,29
1402,S001C002P007R001A031,30
1403,S001C002P007R001A032,31
1404,S001C002P007R001A033,32
1405,S001C002P007R001A034,33
1406,S001C002P007R001A035,34
1407,S001C002P007R001A036,35
1408,S001C002P007R001A037,36
1409,S001C002P007R001A038,37
1410,S001C002P007R001A039,38
1411,S001C002P007R001A040,39
1412,S001C002P007R001A041,40
1413,S001C002P007R001A042,41
1414,S001C002P007R001A043,42
1415,S001C002P007R001A044,43
1416,S001C002P007R001A045,44
1417,S001C002P007R001A046,45
1418,S001C002P007R001A047,46
1419,S001C002P007R001A048,47
1420,S001C002P007R001A049,48
1421,S001C002P007R002A001,0
1422,S001C002P007R002A002,1
1423,S001C002P007R002A003,2
1424,S001C002P007R002A004,3
1425,S001C002P007R002A005,4
1426,S001C002P007R002A006,5
1427,S001C002P007R002A007,6
1428,S001C002P007R002A008,7
1429,S001C002P007R002A009,8
1430,S001C002P007R002A010,9
1431,S001C002P007R002A011,10
1432,S001C002P007R002A012,11
1433,S001C002P007R002A013,12
1434,S001C002P007R002A014,13
1435,S001C002P007R002A015,14
1436,S001C002P007R002A016,15
1437,S001C002P007R002A017,16
1438,S001C002P007R002A018,17
1439,S001C002P007R002A019,18
1440,S001C002P007R002A020,19
1441,S001C002P007R002A021,20
1442,S001C002P007R002A022,21
1443,S001C002P007R002A023,22
1444,S001C002P007R002A024,23
1445,S001C002P007R002A025,24
1446,S001C002P007R002A026,25
1447,S001C002P007R002A027,26
1448,S001C002P007R002A028,27
1449,S001C002P007R002A029,28
1450,S001C002P007R002A030,29
1451,S001C002P007R002A031,30
1452,S001C002P007R002A032,31
1453,S001C002P007R002A033,32
1454,S001C002P007R002A034,33
1455,S001C002P007R002A035,34
1456,S001C002P007R002A036,35
1457,S001C002P007R002A037,36
1458,S001C002P007R002A038,37
1459,S001C002P007R002A039,38
1460,S001C002P007R002A040,39
1461,S001C002P007R002A041,40
1462,S001C002P007R002A042,41
1463,S001C002P007R002A043,42
1464,S001C002P007R002A044,43
1465,S001C002P007R002A045,44
1466,S001C002P007R002A046,45
1467,S001C002P007R002A047,46
1468,S001C002P007R002A048,47
1469,S001C002P007R002A049,48
1470,S001C002P008R001A001,0
1471,S001C002P008R001A002,1
1472,S001C002P008R001A003,2
1473,S001C002P008R001A004,3
1474,S001C002P008R001A005,4
1475,S001C002P008R001A006,5
1476,S001C002P008R001A007,6
1477,S001C002P008R001A008,7
1478,S001C002P008R001A009,8
1479,S001C002P008R001A010,9
1480,S001C002P008R001A011,10
1481,S001C002P008R001A012,11
1482,S001C002P008R001A013,12
1483,S001C002P008R001A014,13
1484,S001C002P008R001A015,14
1485,S001C002P008R001A016,15
1486,S001C002P008R001A017,16
1487,S001C002P008R001A018,17
1488,S001C002P008R001A019,18
1489,S001C002P008R001A020,19
1490,S001C002P008R001A021,20
1491,S001C002P008R001A022,21
1492,S001C002P008R001A023,22
1493,S001C002P008R001A024,23
1494,S001C002P008R001A025,24
1495,S001C002P008R001A026,25
1496,S001C002P008R001A027,26
1497,S001C002P008R001A028,27
1498,S001C002P008R001A029,28
1499,S001C002P008R001A030,29
1500,S001C002P008R001A031,30
1501,S001C002P008R001A032,31
1502,S001C002P008R001A033,32
1503,S001C002P008R001A034,33
1504,S001C002P008R001A035,34
1505,S001C002P008R001A036,35
1506,S001C002P008R001A037,36
1507,S001C002P008R001A038,37
1508,S001C002P008R001A039,38
1509,S001C002P008R001A040,39
1510,S001C002P008R001A041,40
1511,S001C002P008R001A042,41
1512,S001C002P008R001A043,42
1513,S001C002P008R001A044,43
1514,S001C002P008R001A045,44
1515,S001C002P008R001A046,45
1516,S001C002P008R001A047,46
1517,S001C002P008R001A048,47
1518,S001C002P008R001A049,48
1519,S001C002P008R002A001,0
1520,S001C002P008R002A002,1
1521,S001C002P008R002A003,2
1522,S001C002P008R002A004,3
1523,S001C002P008R002A005,4
1524,S001C002P008R002A006,5
1525,S001C002P008R002A007,6
1526,S001C002P008R002A008,7
1527,S001C002P008R002A009,8
1528,S001C002P008R002A010,9
1529,S001C002P008R002A011,10
1530,S001C002P008R002A012,11
1531,S001C002P008R002A013,12
1532,S001C002P008R002A014,13
1533,S001C002P008R002A015,14
1534,S001C002P008R002A016,15
1535,S001C002P008R002A017,16
1536,S001C002P008R002A018,17
1537,S001C002P008R002A019,18
1538,S001C002P008R002A020,19
1539,S001C002P008R002A021,20
1540,S001C002P008R002A022,21
1541,S001C002P008R002A023,22
1542,S001C002P008R002A024,23
1543,S001C002P008R002A025,24
1544,S001C002P008R002A026,25
1545,S001C002P008R002A027,26
1546,S001C002P008R002A028,27
1547,S001C002P008R002A029,28
1548,S001C002P008R002A030,29
1549,S001C002P008R002A031,30
1550,S001C002P008R002A032,31
1551,S001C002P008R002A033,32
1552,S001C002P008R002A034,33
1553,S001C002P008R002A035,34
1554,S001C002P008R002A036,35
1555,S001C002P008R002A037,36
1556,S001C002P008R002A038,37
1557,S001C002P008R002A039,38
1558,S001C002P008R002A040,39
1559,S001C002P008R002A041,40
1560,S001C002P008R002A042,41
1561,S001C002P008R002A043,42
1562,S001C002P008R002A044,43
1563,S001C002P008R002A045,44
1564,S001C002P008R002A046,45
1565,S001C002P008R002A047,46
1566,S001C002P008R002A048,47
1567,S001C002P008R002A049,48
1568,S001C003P001R001A001,0
1569,S001C003P001R001A002,1
1570,S001C003P001R001A003,2
1571,S001C003P001R001A004,3
1572,S001C003P001R001A005,4
1573,S001C003P001R001A006,5
1574,S001C003P001R001A007,6
1575,S001C003P001R001A008,7
1576,S001C003P001R001A009,8
1577,S001C003P001R001A010,9
1578,S001C003P001R001A011,10
1579,S001C003P001R001A012,11
1580,S001C003P001R001A013,12
1581,S001C003P001R001A014,13
1582,S001C003P001R001A015,14
1583,S001C003P001R001A016,15
1584,S001C003P001R001A017,16
1585,S001C003P001R001A018,17
1586,S001C003P001R001A019,18
1587,S001C003P001R001A020,19
1588,S001C003P001R001A021,20
1589,S001C003P001R001A022,21
1590,S001C003P001R001A023,22
1591,S001C003P001R001A024,23
1592,S001C003P001R001A025,24
1593,S001C003P001R001A026,25
1594,S001C003P001R001A027,26
1595,S001C003P001R001A028,27
1596,S001C003P001R001A029,28
1597,S001C003P001R001A030,29
1598,S001C003P001R001A031,30
1599,S001C003P001R001A032,31
1600,S001C003P001R001A033,32
